0,0,281,153
0,0,282,153
0,0,283,153
0,0,284,153
0,0,285,153
0,0,286,153
0,0,287,153
0,0,288,153
0,0,289,153
0,0,290,153
0,0,291,153
0,0,292,153
0,0,293,153
0,0,294,153
0,0,295,153
0,0,296,153
0,0,297,153
0,0,298,153
0,0,299,153
0,0,300,153
0,0,301,153
0,0,302,153
0,0,303,153
0,0,304,153
0,0,305,153
0,0,306,153
0,0,307,153
0,0,308,153
0,0,309,153
0,0,310,153
0,0,259,154
0,0,260,154
0,0,261,154
0,0,262,154
0,0,263,154
0,0,264,154
0,0,265,154
0,0,266,154
0,0,267,154
0,0,268,154
0,0,269,154
0,0,270,154
0,0,271,154
0,0,272,154
0,0,273,154
0,0,274,154
0,0,275,154
0,0,276,154
0,0,277,154
0,0,278,154
0,0,279,154
0,0,280,154
0,0,281,154
0,0,282,154
0,0,283,154
0,0,284,154
0,0,285,154
0,0,286,154
0,0,287,154
0,0,288,154
0,0,289,154
0,0,290,154
0,0,291,154
0,0,292,154
0,0,293,154
0,0,294,154
0,0,295,154
0,0,296,154
0,0,297,154
0,0,298,154
0,0,299,154
0,0,300,154
0,0,301,154
0,0,302,154
0,0,303,154
0,0,304,154
0,0,305,154
0,0,306,154
0,0,307,154
0,0,308,154
0,0,309,154
0,0,310,154
0,0,311,154
0,0,312,154
0,0,313,154
0,0,314,154
0,0,315,154
0,0,316,154
0,0,317,154
0,0,318,154
0,0,319,154
0,0,320,154
0,0,321,154
0,0,243,155
0,0,244,155
0,0,245,155
0,0,246,155
0,0,247,155
0,0,248,155
0,0,249,155
0,0,250,155
0,0,251,155
0,0,252,155
0,0,253,155
0,0,254,155
0,0,255,155
0,0,256,155
0,0,257,155
0,0,258,155
0,0,259,155
0,0,260,155
0,0,261,155
0,0,262,155
0,0,263,155
0,0,264,155
0,0,265,155
0,0,266,155
0,0,267,155
0,0,268,155
0,0,269,155
0,0,270,155
0,0,271,155
0,0,272,155
0,0,273,155
0,0,274,155
0,0,275,155
0,0,276,155
0,0,277,155
0,0,278,155
0,0,279,155
0,0,280,155
0,0,281,155
0,0,282,155
0,0,283,155
0,0,284,155
0,0,285,155
0,0,286,155
